"name","url","address","fee","LocName","fX","fY","iConf","iLvl"
パーク白木,https://www.homes.co.jp/chintai/room/70605e1e0cdc02c758865f3a0fff10dd382d9b3e/,東京都文京区春日1丁目,15.5,"東京都/文京区/春日/一丁目","139.74944","35.70805","5","6"
ＪＲ総武線 飯田橋駅 徒歩10分,https://www.homes.co.jp/chintai/room/848d734062fcc6ea7bfff871848e7c2c6cf6f087/,東京都文京区水道1丁目,24,"東京都/文京区/水道/一丁目","139.74194","35.70931","5","6"
ヒサエール本郷,https://www.homes.co.jp/chintai/room/1095744e5f1a47766f80594f07fd8a904a85dfa2/,東京都文京区本郷2丁目30-2,8.6,"東京都/文京区/本郷/二丁目/３０番","139.75905","35.70571","5","7"
GSハイム小石川,https://www.homes.co.jp/chintai/room/19f5aeddd02afe53d27bbda7026a8592ceb658a1/,東京都文京区小石川5丁目25-11,9,"東京都/文京区/小石川/五丁目/２５番","139.74197","35.71771","5","7"
サントクビル,https://www.homes.co.jp/chintai/room/c8d6b68cb937ec49cee650142e53509122d248cf/,東京都文京区千石4丁目,10.5,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
パークサイド山口,https://www.homes.co.jp/chintai/room/7d6336c1c42caf8db9199aeb502a5120029c6bd5/,東京都文京区本郷2丁目,7.6,"東京都/文京区/本郷/二丁目","139.75977","35.70450","5","6"
幸楽マンション,https://www.homes.co.jp/chintai/room/f384bb60d8f217caa815725d599792d291ebd803/,東京都文京区千駄木4丁目,5.9,"東京都/文京区/千駄木/四丁目","139.76001","35.73095","5","6"
ダイヤモンドレジデンス文京,https://www.homes.co.jp/chintai/room/600b851363bd4db06fc2384b27f23303af6a7565/,東京都文京区湯島2丁目,7.3,"東京都/文京区/湯島/二丁目","139.76591","35.70520","5","6"
目白台ローヤルハイツ,https://www.homes.co.jp/chintai/room/960e88c9b5286786bccdccfee1fec2e0c61d092d/,東京都文京区目白台1丁目,10.5,"東京都/文京区/目白台/一丁目","139.72227","35.71393","5","6"
東京メトロ丸ノ内線 茗荷谷駅 徒歩4分,https://www.homes.co.jp/chintai/room/429e4f9a89734550086734eead86ebd03f622249/,東京都文京区小日向3丁目,6.2,"東京都/文京区/小日向/三丁目","139.73402","35.71523","5","6"
シャトー474,https://www.homes.co.jp/chintai/room/9cf83522854edbb57a2f879234efecc0025311ea/,東京都文京区本駒込4丁目,7.5,"東京都/文京区/本駒込/四丁目","139.75633","35.73244","5","6"
ヴァイオレット白山A棟,https://www.homes.co.jp/chintai/room/e601433d2830f0fb803fda42bcd88a4e80ff4cab/,東京都文京区白山4丁目21-7,6.3,"東京都/文京区/白山/四丁目/２１番","139.74696","35.72116","5","7"
ＡＤＸ早稲田,https://www.homes.co.jp/chintai/room/9df9d4fc674973a5eda971e6c1886337eb490a23/,東京都文京区関口1丁目28-7,14.8,"東京都/文京区/関口/一丁目/２８番","139.72537","35.71023","5","7"
KDビル,https://www.homes.co.jp/chintai/room/cefbcc3bc28dc8dcd6e7d52cfbde57def053ce33/,東京都文京区小石川5丁目,13.5,"東京都/文京区/小石川/五丁目","139.73993","35.71806","5","6"
竹内荘,https://www.homes.co.jp/chintai/room/12b16f5916ec37116e48c661235a1526d4b8dba4/,東京都文京区大塚4丁目2-2,5.8,"東京都/文京区/大塚/四丁目/２番","139.73615","35.72411","5","7"
音羽小峰マンションズ,https://www.homes.co.jp/chintai/room/00593fb5e126458d95711b9d553152d470ff0075/,東京都文京区音羽1丁目,6.5,"東京都/文京区/音羽/一丁目","139.73021","35.71392","5","6"
後楽園ビューハイツ,https://www.homes.co.jp/chintai/room/38a8a9e847d5beda59cd7f6ef223cbad07f677ca/,東京都文京区小石川2丁目1-13,8.3,"東京都/文京区/小石川/二丁目/１番","139.75153","35.70876","5","7"
東京メトロ有楽町線 江戸川橋駅 徒歩4分,"",東京都文京区関口3丁目1-4,47.5,"東京都/文京区/関口/三丁目/１番","139.72949","35.71241","5","7"
東京メトロ丸ノ内線 茗荷谷駅 徒歩8分,"",東京都文京区小石川5丁目,9,"東京都/文京区/小石川/五丁目","139.73993","35.71806","5","6"
北村ビル,"",東京都文京区千石4丁目15-1,5.37,"東京都/文京区/千石/四丁目/１５番","139.73746","35.72992","5","7"
ＪＲ山手線 巣鴨駅 徒歩10分,https://www.homes.co.jp/chintai/room/c37ca78aeacb891e671ada86b3e32f8649c441e4/,東京都文京区千石4丁目,10.5,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
都営三田線 水道橋駅 徒歩5分,https://www.homes.co.jp/chintai/room/f84390ee2b1338629f047253d3350918bbae2d0f/,東京都文京区本郷2丁目,7.6,"東京都/文京区/本郷/二丁目","139.75977","35.70450","5","6"
ＪＲ総武線 水道橋駅 徒歩5分,https://www.homes.co.jp/chintai/room/12158d4a9ca19740d9691ee575199b090e617434/,東京都文京区本郷2丁目,7.6,"東京都/文京区/本郷/二丁目","139.75977","35.70450","5","6"
HF白山レジデンス,https://www.homes.co.jp/chintai/room/ae20601f5ba50f8fe86036d90bbaf5efd80812df/,東京都文京区向丘1丁目7-12,21,"東京都/文京区/向丘/一丁目/７番","139.75481","35.71953","5","7"
シャルマン小石川,https://www.homes.co.jp/chintai/room/69795144595f5413d615eaa15b941bac58f6039e/,東京都文京区小石川5丁目,15.8,"東京都/文京区/小石川/五丁目","139.73993","35.71806","5","6"
高野ビル,https://www.homes.co.jp/chintai/room/d91113bb9e9e9d067721f291585d45a0f8bd1f02/,東京都文京区本駒込2丁目,8,"東京都/文京区/本駒込/二丁目","139.74794","35.72873","5","6"
ＪＲ山手線 田端駅 徒歩13分,https://www.homes.co.jp/chintai/room/ea13bc752c3538f578f62e8145328b1355bf74da/,東京都文京区千駄木4丁目,5.9,"東京都/文京区/千駄木/四丁目","139.76001","35.73095","5","6"
ＡＺ小石川,https://www.homes.co.jp/chintai/room/19ee5462735de9b955fea45fb828f8f880fb0902/,東京都文京区千石2丁目,24,"東京都/文京区/千石/二丁目","139.74052","35.72370","5","6"
パレドール文京第3,https://www.homes.co.jp/chintai/room/e9dbb74a5be12175e4181b24a2ae03178b3fa418/,東京都文京区大塚3丁目,6,"東京都/文京区/大塚/三丁目","139.73624","35.72083","5","6"
都営三田線 白山駅 徒歩7分,https://www.homes.co.jp/chintai/room/60e2205c0c807c1f23319dde1f1c76b6c83eb908/,東京都文京区白山4丁目21-7,6.3,"東京都/文京区/白山/四丁目/２１番","139.74696","35.72116","5","7"
東洋マンション,https://www.homes.co.jp/chintai/room/d97cc1de8e9b70cddf091d3bf950788f083aa856/,東京都文京区千駄木2丁目,8,"東京都/文京区/千駄木/二丁目","139.76187","35.72290","5","6"
東京メトロ南北線 本駒込駅 徒歩12分,https://www.homes.co.jp/chintai/room/0758d0f28e48f489ad3d7b4fb56df70b52caa292/,東京都文京区本駒込4丁目,7.5,"東京都/文京区/本駒込/四丁目","139.75633","35.73244","5","6"
東京メトロ丸ノ内線 茗荷谷駅 徒歩10分,https://www.homes.co.jp/chintai/room/5355d9eb6d28608570ad56cd57f136ecd77e7d4b/,東京都文京区小石川5丁目,13.5,"東京都/文京区/小石川/五丁目","139.73993","35.71806","5","6"
団子坂スカイビル,https://www.homes.co.jp/chintai/room/9d986ea7e7367b74eba223801b08631a69ce7bb6/,東京都文京区千駄木2丁目,14,"東京都/文京区/千駄木/二丁目","139.76187","35.72290","5","6"
東京メトロ千代田線 湯島駅 徒歩4分,https://www.homes.co.jp/chintai/room/b7719666b3d7e8db687bceb7a681018d08d3b8f5/,東京都文京区湯島3丁目,8.3,"東京都/文京区/湯島/三丁目","139.76886","35.70579","5","6"
パークハイツ豊,https://www.homes.co.jp/chintai/room/5629b7f948a52aa4a95051888ef66c5dbc4b556d/,東京都文京区千石3丁目5-21,13,"東京都/文京区/千石/三丁目/５番","139.73599","35.72553","5","7"
コーポオリエント,https://www.homes.co.jp/chintai/room/531aedd3d0e346335e3f17defc96c1a144840fa0/,東京都文京区大塚6丁目,8.8,"東京都/文京区/大塚/六丁目","139.72549","35.72501","5","6"
ホシノフラット目白台,https://www.homes.co.jp/chintai/room/ac165e0d1e9da8fc34545a3aa57661ae942dd324/,東京都文京区目白台1丁目,14.8,"東京都/文京区/目白台/一丁目","139.72227","35.71393","5","6"
都営三田線 春日駅 徒歩5分,"",東京都文京区本郷6丁目,6.5,"東京都/文京区/本郷/六丁目","139.75809","35.71354","5","6"
鈴木マンション,"",東京都文京区本郷1丁目,14.5,"東京都/文京区/本郷/一丁目","139.75630","35.70502","5","6"
トレフル千駄木,https://www.homes.co.jp/chintai/room/471bf4ef97270be80fa35d42c939f6e4eb2b5be6/,東京都文京区千駄木5丁目10-10,9.5,"東京都/文京区/千駄木/五丁目/１０番","139.75687","35.72637","5","7"
東京メトロ丸ノ内線 茗荷谷駅 徒歩7分,https://www.homes.co.jp/chintai/room/4bf4a3c21f33f096042d8d2052c3a9f0655f41da/,東京都文京区大塚3丁目8-5,6,"東京都/文京区/大塚/三丁目/８番","139.73297","35.72074","5","7"
美富士マンション,https://www.homes.co.jp/chintai/room/a9eda3b8cadbd8bbce3c2ffa67b0ff58afc72b55/,東京都文京区本駒込3丁目,8.9,"東京都/文京区/本駒込/三丁目","139.75444","35.72775","5","6"
ディアナコート小石川翠景,https://www.homes.co.jp/chintai/room/09b713976ffd6f77f1435b0ff482551f2973501b/,東京都文京区小石川4丁目9-5,29,"東京都/文京区/小石川/四丁目/９番","139.74464","35.71450","5","7"
都営三田線 千石駅 徒歩2分,https://www.homes.co.jp/chintai/room/7203fbf0ca5b81a8c11f83448e65f81199042a5f/,東京都文京区本駒込2丁目,6.8,"東京都/文京区/本駒込/二丁目","139.74794","35.72873","5","6"
アトラスタワー茗荷谷,https://www.homes.co.jp/chintai/room/e05baeeadf0eb94af9973c4b3cda23fd00ef530a/,東京都文京区大塚1丁目4-15,27,"東京都/文京区/大塚/一丁目/４番","139.73605","35.71796","5","7"
グリーンヒル文京,https://www.homes.co.jp/chintai/room/d6f1d8fcca73f0c7089c899476e51c3861b749b0/,東京都文京区本駒込5丁目,15,"東京都/文京区/本駒込/五丁目","139.75165","35.73280","5","6"
本駒込戸建,https://www.homes.co.jp/chintai/room/388d2f0933bdc68b8ccb1150437abe8885d8f70e/,東京都文京区本駒込1丁目9-13,27,"東京都/文京区/本駒込/一丁目/９番","139.75154","35.72504","5","7"
動坂ハイツ,https://www.homes.co.jp/chintai/room/7b6aa1ec41412a5c9931bc3bc48b2a34f547fdd8/,東京都文京区千駄木5丁目,9,"東京都/文京区/千駄木/五丁目","139.75842","35.72749","5","6"
東京メトロ千代田線 千駄木駅 徒歩5分,https://www.homes.co.jp/chintai/room/6e072ee53d484e9c01d9140c0a5a13d2c22e7eb4/,東京都文京区千駄木2丁目,8,"東京都/文京区/千駄木/二丁目","139.76187","35.72290","5","6"
都営三田線 春日駅 徒歩5分,https://www.homes.co.jp/chintai/room/b0ffe9de331ab28c3c112a9288e28d02de17756c/,東京都文京区本郷1丁目,14.5,"東京都/文京区/本郷/一丁目","139.75630","35.70502","5","6"
オープンレジデンシア文京茗荷谷,https://www.homes.co.jp/chintai/room/24f60ab9090d893459425d59b2eb66f330c168e6/,東京都文京区大塚3丁目9-5,28.5,"東京都/文京区/大塚/三丁目/９番","139.73227","35.72129","5","7"
都営三田線 白山駅 徒歩8分,https://www.homes.co.jp/chintai/room/4e2e3f2fb2933fcaf1f25f41cf385f2d71f9ce75/,東京都文京区白山2丁目1-14,5.9,"東京都/文京区/白山/二丁目/１番","139.75127","35.71584","5","7"
ＪＲ山手線 駒込駅 徒歩8分,https://www.homes.co.jp/chintai/room/a8c5885ca9605b64eb0b216cc168f7ae932e75a8/,東京都文京区本駒込5丁目,15,"東京都/文京区/本駒込/五丁目","139.75165","35.73280","5","6"
ＪＲ山手線 駒込駅 徒歩12分,https://www.homes.co.jp/chintai/room/83815663c169781dd7f63e954721f6f2592538ea/,東京都文京区本駒込3丁目,8.9,"東京都/文京区/本駒込/三丁目","139.75444","35.72775","5","6"
小石川ハイム,https://www.homes.co.jp/chintai/room/ed596bbde06c5f87464827c606d4bd960abe1462/,東京都文京区小石川2丁目23-14,14,"東京都/文京区/小石川/二丁目/２３番","139.75124","35.71093","5","7"
東京メトロ南北線 後楽園駅 徒歩7分,https://www.homes.co.jp/chintai/room/43a5a47d3c28caf1ede9488527a53f52edcea573/,東京都文京区小石川2丁目,23.8,"東京都/文京区/小石川/二丁目","139.74901","35.71058","5","6"
朝日後楽園マンション,https://www.homes.co.jp/chintai/room/62ad2435f3a799786202707012a119c411307800/,東京都文京区本郷1丁目,7,"東京都/文京区/本郷/一丁目","139.75630","35.70502","5","6"
ライオンズスクエア小石川後楽園,"",東京都文京区水道1丁目2-17,24,"東京都/文京区/水道/一丁目/２番","139.74284","35.70888","5","7"
ＪＲ山手線 田端駅 徒歩13分,"",東京都文京区千駄木5丁目,12,"東京都/文京区/千駄木/五丁目","139.75842","35.72749","5","6"
東京メトロ千代田線 千駄木駅 徒歩2分,https://www.homes.co.jp/chintai/room/6379cf47327270541d4cf289e0266da478611dbe/,東京都文京区千駄木2丁目,9.5,"東京都/文京区/千駄木/二丁目","139.76187","35.72290","5","6"
共立ビル,https://www.homes.co.jp/chintai/room/7796833f1fa3803d486b1cca91b1ebf076057cd2/,東京都文京区本郷4丁目,8.5,"東京都/文京区/本郷/四丁目","139.75523","35.70945","5","6"
ジロー館,https://www.homes.co.jp/chintai/room/7c6c8bc64206e3b91b0ae49b78e5f7e7eebfdcae/,東京都文京区本郷3丁目3-3,15,"東京都/文京区/本郷/三丁目/３番","139.76279","35.70326","5","7"
コスモリヴェール本郷,https://www.homes.co.jp/chintai/room/ecae27b2fa773be7dfe5fce6a7999cd82a70199c/,東京都文京区湯島4丁目11-14,32,"東京都/文京区/湯島/四丁目/１１番","139.76572","35.71014","5","7"
東京メトロ南北線 本駒込駅 徒歩6分,https://www.homes.co.jp/chintai/room/611d8690fc1d3d7a4162f739d7ce15c7a7a051d1/,東京都文京区千駄木5丁目,9,"東京都/文京区/千駄木/五丁目","139.75842","35.72749","5","6"
メゾン青山,https://www.homes.co.jp/chintai/room/a580674417a35f9c1f96b65e10ab49a0d3a1abe3/,東京都文京区西片1丁目,12,"東京都/文京区/西片/一丁目","139.75455","35.71313","5","6"
都営三田線 白山駅 徒歩10分,https://www.homes.co.jp/chintai/room/925c3a67c2d8bf8cfc7bb18c198ce5ad9910e9a4/,東京都文京区白山2丁目5-9,4.9,"東京都/文京区/白山/二丁目/５番","139.74939","35.71620","5","7"
小石川コヤマハイツ,https://www.homes.co.jp/chintai/room/1e3629d29f489a44f15644fd908628c5e92eb280/,東京都文京区白山5丁目33-12,10,"東京都/文京区/白山/五丁目/３３番","139.75227","35.72252","5","7"
都営三田線 水道橋駅 徒歩3分,https://www.homes.co.jp/chintai/room/9f0f5c878f0d1880bbe624dac05ad54f0f7307d3/,東京都文京区本郷1丁目,7,"東京都/文京区/本郷/一丁目","139.75630","35.70502","5","6"
東京メトロ千代田線 湯島駅 徒歩2分,https://www.homes.co.jp/chintai/room/440eb2a9ba248d61542528b5636fbf5cb9eaf4db/,東京都文京区湯島3丁目28-2,9.8,"東京都/文京区/湯島/三丁目/２８番","139.76877","35.70708","5","7"
東京メトロ丸ノ内線 後楽園駅 徒歩2分,https://www.homes.co.jp/chintai/room/3e3f52d4eb2b4369343f3b8543aa014e72a78b8d/,東京都文京区小石川2丁目,6.9,"東京都/文京区/小石川/二丁目","139.74901","35.71058","5","6"
東京メトロ東西線 飯田橋駅 徒歩11分,https://www.homes.co.jp/chintai/room/bec643d995b2f39c73e73a0f818bcacc9e098af1/,東京都文京区水道1丁目,24,"東京都/文京区/水道/一丁目","139.74194","35.70931","5","6"
斉藤第一ビル,https://www.homes.co.jp/chintai/room/d315bb1f9729169e0ba9363366cc2686b605e3d9/,東京都文京区千石4丁目,12.5,"東京都/文京区/千石/四丁目","139.74068","35.72905","5","6"
東京メトロ南北線 東大前駅 徒歩2分,https://www.homes.co.jp/chintai/room/40cb2bcc74d7b9452de3d1a5c178cc6dad7f448e/,東京都文京区向丘1丁目16-9,6.4,"東京都/文京区/向丘/一丁目/１６番","139.75633","35.71851","5","7"
ＪＲ山手線 田端駅 徒歩10分,https://www.homes.co.jp/chintai/room/9f71f280460e90b05ed5c1dad2764368c5a65286/,東京都文京区本駒込4丁目40-3,19.5,"東京都/文京区/本駒込/四丁目/４０番","139.75813","35.73222","5","7"
ジョイナス,https://www.homes.co.jp/chintai/room/bc0317aaca81bbc571012ec4b9a49ca068e81b47/,東京都文京区大塚5丁目,24,"東京都/文京区/大塚/五丁目","139.72729","35.72279","5","6"
ハイライフ文京,https://www.homes.co.jp/chintai/room/d479ee0ef88cea50488cf510ee27ffb44d854b73/,東京都文京区千駄木2丁目,6.6,"東京都/文京区/千駄木/二丁目","139.76187","35.72290","5","6"
パレス御茶ノ水1号館,"",東京都文京区本郷2丁目3-3,7.5,"東京都/文京区/本郷/二丁目/３番","139.75890","35.70245","5","7"
東京メトロ東西線 早稲田駅 徒歩9分,"",東京都文京区関口1丁目28-7,14.8,"東京都/文京区/関口/一丁目/２８番","139.72537","35.71023","5","7"
千駄木5丁目戸建,"",東京都文京区千駄木5丁目,16.8,"東京都/文京区/千駄木/五丁目","139.75842","35.72749","5","6"
シャトーＪＫ,https://www.homes.co.jp/chintai/room/71f5da1261dc7f0e36ccc1ee0439c3592cc3778c/,東京都文京区千駄木4丁目,8.7,"東京都/文京区/千駄木/四丁目","139.76001","35.73095","5","6"
東京メトロ千代田線 湯島駅 徒歩6分,https://www.homes.co.jp/chintai/room/4e51fd9dbd9cbcf9c655b8d69aa0db8ea2617cba/,東京都文京区湯島4丁目11-14,32,"東京都/文京区/湯島/四丁目/１１番","139.76572","35.71014","5","7"
